 BD2/ЛДСП/Боковина ящика/AGT_601/1/440/133/18/0/1/0/0/Нет/0/1|18|AGT_601|440/0/0/1
 BD2/ЛДСП/Панель ящика/AGT_601/1/144/103/18/0/1/0/0/Нет/0/1|18|AGT_601|144/0/0/1
 BD2/ЛДСП/Боковина ящика/AGT_601/1/440/133/18/0/1/0/0/Нет/0/1|18|AGT_601|440/0/0/1
 BD2/ЛДСП/Панель ящика/AGT_601/1/681/103/18/0/1/0/0/Нет/0/1|18|AGT_601|681/0/0/1
 BD2/ЛДСП/Боковина ящика/AGT_601/1/270/103/18/0/1/0/0/Нет/0/1|18|AGT_601|270/0/0/1
 BD2/ЛДСП/Панель ящика/AGT_601/1/103/244/18/0/0/1/0/Нет/0/0/1|18|AGT_601|244/0/1
 BD2/ЛДСП/Панель ящика/AGT_601/1/291/103/18/0/1/1/1/Нет/0/1|18|AGT_601|293/1|18|AGT_601|103.5/1|18|AGT_601|103.5/1
 BD2/ЛДСП/Боковина ящика/AGT_601/1/270/103/18/0/1/0/0/Нет/0/1|18|AGT_601|270/0/0/1
 BD2/ЛДСП/Дно ящика/AGT_601/1/440/681/18/0/0/0/0/Нет/0/0/0/0/1
 TB2/Фурнитура/Петля внешняя Hafele (Без доводчика)/Металл/1
 TB2/Фурнитура/Петля внешняя Hafele (Без доводчика)/Металл/1
 TB2/Фурнитура/Петля внешняя Hafele (Без доводчика)/Металл/1
 TB2/Фурнитура/Петля внешняя Hafele (Без доводчика)/Металл/1
 TB2/ЛДСП/Полка/KRONO_0101/1/1013/564/16/1/0/0/0/Нет/1|16|KRONO_0101|1013/0/0/0/1
 BD2/Фурнитура/Blum Tandem/Сталь/1/450
 TB2/ЛДСП/Дно/KRONO_0101/1/1013/564/16/1/0/0/0/Пропил/1|16|KRONO_0101|1013/0/0/0/1
 TB2/ХДФ/Задняя стенка/ХДФ_Базовая/1/566/1031/4/0/0/0/0/1
 TB2/ЛДСП/Крыша/KRONO_0101/1/1013/564/16/1/0/0/0/Пропил/1|16|KRONO_0101|1013/0/0/0/1
 TB2/ЛДСП/Стойка/KRONO_0101/1/578/579/16/0/1/1/1/Пропил/0/1|16|KRONO_0101|580/1|16|KRONO_0101|580/1|16|KRONO_0101|580/1
 TB2/ЛДСП/Стойка/KRONO_0101/1/578/579/16/0/1/1/1/Пропил/0/1|16|KRONO_0101|580/1|16|KRONO_0101|580/1|16|KRONO_0101|580/1
 BD2/ЛДСП/Стойка/AGT_601/1/598/501/18/0/1/1/1/Нет/0/1|18|AGT_601|600/1|18|AGT_601|502/1|18|AGT_601|502/1
 BD2/ЛДСП/Дно/AGT_601/1/764/149/18/1/0/0/0/Нет/1|18|AGT_601|764/0/0/0/1
 BD2/ЛДСП/Стойка/AGT_601/1/598/501/18/0/1/1/1/Нет/0/1|18|AGT_601|600/1|18|AGT_601|502/1|18|AGT_601|502/1
 TB2/Фурнитура/Подвесной кронштейн для настенных модулей левый/Белый1/1
 TB2/Фурнитура/Подвесной кронштейн для настенных модулей правый/Белый1/1
 Профиль GOLA/Фурнитура/Крепёж для профиля GOLA/Металл/2
 Профиль GOLA/Фурнитура/Крепёж для профиля GOLA/Металл/2
 Компонент/ЛДСП/Стойка/Зеркало/1/900/600/5/0/0/0/0/Нет/0/0/0/0/1
 Профиль GOLA/Погонаж/L-образный профиль GOLA /Черный/1/768
 Профиль GOLA/Погонаж/L-образный профиль GOLA /Черный/1/768
 Компонент/ЛДСП/Стойка/AGT_601/1/80/764/16/0/0/0/0/Нет/0/0/0/0/1
 BD2/ЛДСП/Боковина ящика/AGT_601/1/440/202/18/0/1/0/0/Нет/0/1|18|AGT_601|440/0/0/1
 BD2/ЛДСП/Панель ящика/AGT_601/1/144/172/18/0/1/0/0/Нет/0/1|18|AGT_601|144/0/0/1
 BD2/ЛДСП/Боковина ящика/AGT_601/1/440/202/18/0/1/0/0/Нет/0/1|18|AGT_601|440/0/0/1
 BD2/ЛДСП/Дно ящика/AGT_601/1/440/681/18/0/0/0/0/Нет/0/0/0/0/1
 BD2/ЛДСП/Боковина ящика/AGT_601/1/270/172/18/0/1/0/0/Нет/0/1|18|AGT_601|270/0/0/1
 BD2/ЛДСП/Панель ящика/AGT_601/1/244/172/18/0/1/0/0/Нет/0/1|18|AGT_601|244/0/0/1
 BD2/ЛДСП/Панель ящика/AGT_601/1/291/172/18/0/1/1/1/Нет/0/1|18|AGT_601|293/1|18|AGT_601|172.75/1|18|AGT_601|172.75/1
 BD2/ЛДСП/Боковина ящика/AGT_601/1/270/172/18/0/1/0/0/Нет/0/1|18|AGT_601|270/0/0/1
 BD2/ЛДСП/Панель ящика/AGT_601/1/681/172/18/0/1/0/0/Нет/0/1|18|AGT_601|681/0/0/1
 BD2/Фурнитура/Blum Tandem/Сталь/1/450
 Компонент/ЛДСП/Стойка/AGT_601/1/80/764/16/0/0/0/0/Нет/0/0/0/0/1
